"Title","MIC","docking score"
"2.7",0.2500,-7.074
"2.8",2.0000,-6.815
"3.4",0.2500,-7.074
"3.6",0.2500,-7.422
"3.7",0.5000,-7.088
"3.8",0.2500,-7.180
"3.9",1.5000,-7.279
"3.10",8.0000,-7.045
"3.11",8.0000,-6.968
"3.12",2.0000,-8.360
"3.12",2.0000,-7.654
"3.13",8.0000,-6.870
"3.14",4.0000,-6.949
"3.15",0.5000,-6.181
"3.15",0.5000,-6.758
"3.16",1.5000,-6.846
"3.17",1.0000,-7.998
"3.18",0.5000,-6.900
"3.21",4.0000,-7.235
"3.22",4.0000,-7.342
"3.23",8.0000,-6.807
"3.24",2.0000,-6.832
"3.25",0.2500,-7.240
"3.26",0.1200,-6.888
"3.27",8.0000,-7.421
"3.28",8.0000,-7.396
"3.29",2.0000,-6.952
"3.30",4.0000,-6.526
"3.30",4.0000,-6.612
"3.31",8.0000,-6.732
"3.31",8.0000,-6.656
"3.32",0.1200,-6.811
"3.33",0.2500,-6.822
"3.34",0.2500,-7.006
"3.35",1.0000,-6.788
"3.36",4.0000,-7.082
"3.37",1.0000,-7.081
"3.38",0.2500,-6.915
"3.39",2.0000,-6.315
"3.39",2.0000,-6.285
"3.40",8.0000,-6.752
"3.41",8.0000,-6.454
"3.42",4.0000,-7.249
"3.42",4.0000,-6.498
"3.43",2.0000,-7.726
"3.44",8.0000,-7.984
"3.45",0.5000,-6.670
"3.46",0.2500,-7.054
"3.47",0.2500,-6.826
"3.48",0.1300,-7.155
"3.49",0.0630,-7.368
"3.50",0.0630,-7.777
"3.51",0.5000,-7.206
"3.52",0.2500,-7.382
"3.52",0.2500,-7.303
"3.53",4.0000,-6.968
"3.53",4.0000,-6.156
"3.54",0.1250,-7.281
"3.55",1.0000,-7.119
"3.56",0.5000,-7.104
"3.57",1.0000,-7.818
"3.57",1.0000,-6.667
"3.58",0.2500,-7.252
"3.58",0.2500,-7.542
"3.59",8.0000,-7.917
"3.60",16.0000,-7.274
"3.61",16.0000,-7.271
"3.62",2.0000,-7.371
"4.6",0.0160,-6.467
"4.35",0.0080,-6.489
"4.36",0.0310,-6.147
"4.37",0.0160,-6.852
"4.38",0.0300,-7.115
"4.39",0.0300,-6.873
"4.40",0.0600,-6.566
"4.41",0.0500,-6.641
"4.42",4.0000,-6.431
"4.43",0.2500,-6.561
"4.44",0.1250,-6.471
"4.45",0.0310,-5.678
"4.45",0.0310,-5.613
"4.46",0.5000,-6.481
"4.47",0.2500,-6.450
"4.48",0.5000,-6.277
"4.49",0.0630,-6.824
"4.50",16.0000,-8.020
"4.51",0.0630,-6.940
"4.52",2.0000,-6.457
"4.53",0.2500,-6.812
"4.54",0.5000,-7.035
"4.55",1.0000,-7.444
"4.56",0.5000,-6.789
"4.57",0.0310,-6.602
"4.58",0.0160,-7.007
"4.59",0.0630,-6.668
"4.60",8.0000,-4.581
"4.61",32.0000,-5.954
"4.62",8.0000,-5.471
"4.63",0.1250,-7.081
"4.64",16.0000,-6.285
"4.65",16.0000,-6.178
"4.66",8.0000,-6.652
"4.67",0.2500,-6.490
"4.68",0.5000,-5.863
"4.69",2.0000,-6.559
"4.70",0.1250,-6.436
"4.71",16.0000,-6.357
"4.72",0.1250,-6.716
"4.73",0.5000,-6.680
"4.74",4.0000,-5.976
"4.75",16.0000,-6.387
"4.76",8.0000,-6.804
"4.77",16.0000,-8.164
"4.78",1.0000,-6.680
"4.79",1.0000,-6.729
"4.80",8.0000,-4.117
"4.81",1.0000,-6.895
"4.82",2.0000,-6.533
"4.83",64.0000,-5.970
"4.84",32.0000,-6.123
"4.85",64.0000,-6.271
"4.86",16.0000,-6.260
"4.87",16.0000,-4.957
"6.5",0.0200,-6.741
"6.6",0.0200,-6.542
"6.7",4.0000,-6.606
"6.8",0.0600,-6.840
"6.9",0.5000,-6.178
"6.10",1.0600,-6.110
"6.11",2.0000,-6.323
"6.12",8.0000,-6.176
"6.13",0.2500,-6.235
"6.14",0.5000,-6.441
"6.16",0.2500,-6.850
"6.18",2.0000,-7.106
"6.19",0.1300,-5.170
"6.19",0.1300,-6.131
"6.20",16.0000,-4.812
"6.21",0.0200,-7.571
"6.22",0.0300,-5.172
"6.23",0.0300,-6.478
"6.24",16.0000,-6.395
"6.25",0.0300,-7.477
"AM8085",0.0160,-6.467
"AM8191",0.0200,-6.277
"AM8192",0.0600,-6.425
