"Title","MIC","docking score"
"5.21",0.0630,-6.756
"6.7",4.0000,-6.755
"4.87",16.0000,-6.741
"3.30",4.0000,-6.670
"4.73",0.5000,-6.720
"6.19",0.1300,-6.658
"5.67",0.1250,-6.707
"3.10",8.0000,-6.695
"4.35",0.0080,-6.680
"5.13",0.0160,-6.669
"4.6",0.0160,-6.666
"5.3",0.0160,-6.666
"AM8085",0.0160,-6.666
"5.10",0.0630,-6.626
"4.48",0.5000,-6.621
"4.71",16.0000,-6.611
"4.49",0.0630,-6.608
"3.55",1.0000,-6.642
"4.36",0.0310,-6.602
"5.11",0.1250,-6.597
"4.81",1.0000,-6.590
"5.66",0.1250,-6.587
"5.23",0.1250,-6.588
"6.8",0.0600,-6.578
"5.31",0.5000,-6.566
"5.14",0.0630,-6.563
"6.9",0.5000,-6.559
"4.75",16.0000,-6.555
"4.64",16.0000,-6.554
"5.7",0.2500,-6.511
"4.65",16.0000,-6.489
"AM8191",0.0200,-6.463
"4.40",0.0600,-6.461
"AM8192",0.0600,-6.455
"4.82",2.0000,-6.448
"5.6",0.0310,-6.420
"4.70",0.1250,-6.404
"4.76",8.0000,-6.389
"4.57",0.0310,-6.383
"6.6",0.0200,-6.380
"4.52",2.0000,-6.361
"4.69",2.0000,-6.358
"5.15",0.0310,-6.346
"6.13",0.2500,-6.332
"4.66",8.0000,-6.328
"6.14",0.5000,-6.314
"4.45",0.0310,-5.831
"5.32",1.0000,-6.282
"4.47",0.2500,-6.270
"4.45",0.0310,-5.767
"4.46",0.5000,-6.226
"5.5",0.5000,-6.226
"4.83",64.0000,-6.139
"5.16",0.0160,-6.120
"4.68",0.5000,-6.092
"4.74",4.0000,-6.047
"4.42",4.0000,-6.044
"6.10",1.0600,-6.042
"6.20",16.0000,-6.067
"4.44",0.1250,-6.030
"5.33",0.2500,-6.036
"4.85",64.0000,-5.992
"4.86",16.0000,-5.936
"5.30",0.5000,-5.914
"6.22",0.0300,-5.865
"6.12",8.0000,-5.724
"5.28",0.2500,-5.749
"4.84",32.0000,-5.629
"5.29",0.2500,-5.516
"6.11",2.0000,-5.499
"6.19",0.1300,-4.373
"4.79",1.0000,-5.141
"4.62",8.0000,-5.083
"4.61",32.0000,-4.949
"4.80",8.0000,-4.059
"4.60",8.0000,-3.651
